=== A1_数量表 ===
SKU,总销量,总取消数,总退货数(无平台介入),总退货数(平台介入),总退货数(平台强制退款),强制退货(仅退款),净销售
NE3C3A37K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-9.61%,N/A,7.33%,-2.27%,N/A,N/A,N/A,N/A,N/A,-4.13%,-8.23%
NE3C3B37C,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-2.42%,-18.18%,6.92%,-0.23%,N/A,N/A,N/A,N/A,100.00%,-10.48%,-11.97%
NE3C3B37K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-0.36%,N/A,45.99%,-3.54%,N/A,N/A,N/A,N/A,N/A,-9.76%,-14.06%
NE3C3B48C,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-15.56%,N/A,4.20%,0.97%,N/A,N/A,N/A,N/A,N/A,20.81%,17.95%
NE3C3B48K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,6.90%,-100.00%,-35.31%,16.65%,N/A,N/A,N/A,N/A,N/A,60.86%,553.90%
NE3C9A37C,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,9.37%,N/A,9.76%,0.69%,N/A,N/A,N/A,N/A,N/A,7.61%,10.81%
NE3C9A37K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-17.63%,N/A,28.34%,-3.67%,N/A,N/A,N/A,N/A,N/A,10.45%,2.60%
NE3C9B37C,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,3.18%,N/A,7.56%,-1.73%,N/A,N/A,N/A,N/A,100.00%,9.83%,10.86%
NE3C9B37K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.67%,N/A,5.30%,1.14%,N/A,N/A,N/A,N/A,N/A,3.24%,1.30%
NE3C9E48C,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-11.47%,N/A,-11.17%,0.15%,N/A,N/A,N/A,N/A,100.00%,-6.59%,-2.48%
NE3C9E48K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,14.25%,N/A,44.80%,0.58%,N/A,N/A,N/A,N/A,100.00%,11.83%,14.87%
NU1C1A36C,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-2.68%,N/A,-15.28%,1.34%,N/A,N/A,N/A,N/A,N/A,-11.00%,-13.91%
NU1C1A36K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,2.64%,N/A,-6.01%,1.64%,N/A,N/A,N/A,N/A,N/A,12.08%,24.41%
NU1C1B36C,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-0.04%,N/A,4.65%,-0.75%,N/A,N/A,N/A,N/A,100.00%,8.31%,12.21%
NU1C1B36K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.83%,N/A,-6.29%,-1.26%,N/A,N/A,N/A,N/A,100.00%,1.98%,3.54%
NU1C1E46C,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-5.10%,N/A,20.67%,-1.50%,N/A,N/A,N/A,N/A,100.00%,-1.64%,-4.30%
NU1C1E46K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.78%,N/A,8.65%,-2.56%,N/A,N/A,N/A,N/A,41.89%,-10.86%,-10.53%
NU1C1H36C,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,3.92%,N/A,-7.83%,-0.36%,N/A,N/A,N/A,N/A,100.00%,-7.70%,-5.99%
NU1C1H36K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-1.91%,N/A,-4.40%,0.54%,N/A,N/A,N/A,N/A,N/A,6.99%,11.67%
NU1C1H46C,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-4.83%,N/A,-12.45%,0.79%,N/A,N/A,N/A,N/A,N/A,11.99%,30.04%
NU1C1H46K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,3.87%,N/A,-3.81%,-0.40%,N/A,N/A,N/A,N/A,N/A,-57.69%,-41.27%
NU1C1J36C,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,1.37%,N/A,-16.44%,-0.90%,N/A,N/A,N/A,N/A,N/A,20.79%,23.28%
NU1C8E51C,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-2.29%,N/A,-19.17%,1.21%,N/A,N/A,N/A,N/A,N/A,21.66%,22.54%
NU1C8E51K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-6.15%,N/A,-18.86%,2.62%,N/A,N/A,N/A,N/A,-1.73%,12.70%,7.07%
NU1C9B36C,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,4.49%,N/A,2.49%,-2.61%,N/A,N/A,N/A,N/A,61.46%,-6.45%,-1.78%
NU1C9B36K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-1.04%,N/A,-1.02%,-1.00%,N/A,N/A,N/A,N/A,100.00%,-0.26%,0.58%
NU1C9E46C,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-8.43%,N/A,-2.77%,2.97%,N/A,N/A,N/A,N/A,100.00%,8.51%,6.16%
NU1C9E46K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-4.49%,-100.00%,-10.31%,0.84%,N/A,N/A,N/A,N/A,-13.45%,2.03%,-2.85%
NU1C9H36C,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,23.26%,N/A,-15.78%,-4.10%,N/A,N/A,N/A,N/A,N/A,-49.52%,-21.70%
NU1C9H36K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,19.22%,N/A,-26.86%,0.18%,N/A,N/A,N/A,N/A,N/A,-4.07%,8.73%
NU1C9H46C,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,15.67%,N/A,-12.06%,1.84%,N/A,N/A,N/A,N/A,N/A,-1.52%,6.93%
NU1C9H46K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-7.70%,N/A,-24.45%,-4.41%,N/A,N/A,N/A,N/A,N/A,-66.70%,-32.98%
NU1P1A22Z,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,32.11%,N/A,7.23%,-6.08%,N/A,N/A,N/A,N/A,N/A,-3.54%,49.50%
NU1P1B22Z,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-0.60%,N/A,-8.02%,1.05%,N/A,N/A,N/A,N/A,100.00%,12.50%,59.55%
NU1P1E22Z,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-2.22%,N/A,-2.35%,0.40%,N/A,N/A,N/A,N/A,100.00%,16.93%,49.89%
NU1P1F22Z,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-3.08%,N/A,-14.35%,1.53%,N/A,N/A,N/A,N/A,100.00%,-1.01%,-1.97%
NU1P1H22Z,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-4.10%,N/A,9.23%,0.49%,N/A,N/A,N/A,N/A,N/A,-4.53%,-7.89%
NU1P1J22K,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
NU1P1K22K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-9.45%,N/A,1.06%,-0.69%,N/A,N/A,N/A,N/A,N/A,-9.63%,-21.19%
S2B15E45K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,7.34%,N/A,-51.81%,-1.42%,N/A,N/A,N/A,N/A,100.00%,-13.31%,-0.16%
S2D15E45K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,15.02%,N/A,-14.12%,-2.17%,N/A,N/A,N/A,N/A,100.00%,-53.93%,-7.32%
S2E15E45K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,4.72%,N/A,-8.67%,-0.94%,N/A,N/A,N/A,N/A,N/A,-29.96%,-7.51%


=== C1_智能诊断表 (AI Diagnostics) ===
SKU,诊断标签,运营建议,销量,收入,利润,利润率,退货率,ACOS,当前库存,在途数,下订数,总供应,库存天数,Pipeline天数,环比增长
5120H669E20,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [RISING] 销量飙升 | [WATCH-RETURN] 退货关注,定价优势: 保护定价权，警惕跟卖压价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。,42,911.3,428.05,47.0%,9.1%,0.0%,260,0,0,260,182.0,182.0,94.5%
5450H671B20,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利,定价优势: 保护定价权，警惕跟卖压价。,26,603.62,304.73,50.5%,0.0%,0.0%,252,0,0,252,291.0,291.0,18.2%
NU1C1H36C,[COW] 现金牛 | [NORMAL-MARGIN] 正常毛利,走量产品: 严控成本，考虑捆绑销售提升客单价。,1130,1144.46,351.11,30.7%,0.0%,0.0%,5184,0,0,5184,138.0,138.0,29.9%
NU1C1A36K,[COW] 现金牛 | [NORMAL-MARGIN] 正常毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,走量产品: 严控成本，考虑捆绑销售提升客单价。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,506,506.76,137.01,27.0%,3.9%,0.0%,7680,0,0,7680,455.0,455.0,10.0%
NE3C2E48C,[COW] 现金牛 | [NORMAL-MARGIN] 正常毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,走量产品: 严控成本，考虑捆绑销售提升客单价。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,644,733.91,210.91,28.7%,0.0%,0.0%,8448,0,0,8448,394.0,394.0,-22.6%
5112SH666T30,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [WATCH-RETURN] 退货关注,定价优势: 保护定价权，警惕跟卖压价。,36,1012.59,593.85,58.6%,10.0%,0.0%,76,0,200,276,62.0,225.0,-11.1%
BE2B4E60K,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [DECLINING] 销量下滑 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 需关注: 检查竞品动态、价格变化、Listing质量。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,230,390.21,217.02,55.6%,0.0%,0.0%,3600,0,1000,4600,470.0,600.0,-59.3%
5112SH666T15,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [DECLINING] 销量下滑 | [STOCK-ALERT] 库存紧张 | [IN-TRANSIT] 在途补给中,定价优势: 保护定价权，警惕跟卖压价。 需关注: 检查竞品动态、价格变化、Listing质量。 补货提醒: 库存不足2周销量，考虑空运或加急采购。 无需紧急采购: 在途+下订可覆盖6周需求。,90,1582.25,875.53,55.3%,4.3%,0.0%,0,0,800,800,0.0,264.0,-49.6%
BE2B4E45K,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [DECLINING] 销量下滑 | [WATCH-RETURN] 退货关注 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 需关注: 检查竞品动态、价格变化、Listing质量。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,296,503.35,260.99,51.9%,6.2%,0.0%,3960,0,0,3960,401.0,401.0,-44.0%
NE1C9E40C,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,22,493.51,204.08,41.4%,0.0%,0.0%,672,0,0,672,916.0,916.0,17.6%
NU1C1B36C,[COW] 现金牛 | [NORMAL-MARGIN] 正常毛利,走量产品: 严控成本，考虑捆绑销售提升客单价。,2364,2385.19,805.81,33.8%,0.0%,0.0%,23712,0,0,23712,301.0,301.0,-8.9%
NE3C3B48K,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,108,126.33,41.43,32.8%,0.0%,0.0%,5120,0,0,5120,1422.0,1422.0,350.0%
NE3C2E48K,[COW] 现金牛 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升,走量产品: 严控成本，考虑捆绑销售提升客单价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。,960,1211.05,359.41,29.7%,2.4%,0.0%,7068,0,0,7068,221.0,221.0,34.9%
BE2B4E55K,[STAR] 明星产品 | [HIGH-MARGIN] 高毛利,核心SKU: 优先保障库存，可适当涨价测试市场承受力。 定价优势: 保护定价权，警惕跟卖压价。,525,684.9,347.19,50.7%,0.0%,0.0%,1200,0,2000,3200,69.0,183.0,25.9%
NU1P1E22Z,[COW] 现金牛 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [OVER-ORDER] 过度备货,走量产品: 严控成本，考虑捆绑销售提升客单价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。 采购过量: 总供应超过1年销量，暂停采购。,1012,643.82,162.36,25.2%,0.0%,0.0%,9408,0,3000,12408,279.0,368.0,57.6%
NE3C3B37C,[COW] 现金牛 | [NORMAL-MARGIN] 正常毛利,走量产品: 严控成本，考虑捆绑销售提升客单价。,2208,2210.88,630.25,28.5%,0.0%,0.0%,9600,0,10000,19600,130.0,266.0,25.6%
BU1B4E28K,[COW] 现金牛 | [HIGH-MARGIN] 高毛利 | [WATCH-RETURN] 退货关注,走量产品: 严控成本，考虑捆绑销售提升客单价。 定价优势: 保护定价权，警惕跟卖压价。,564,655.09,292.16,44.6%,6.0%,0.0%,4480,0,2000,6480,238.0,345.0,14.2%
BU1B9E28K,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [DECLINING] 销量下滑 | [WATCH-RETURN] 退货关注 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 需关注: 检查竞品动态、价格变化、Listing质量。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,18,360.74,162.13,44.9%,5.3%,0.0%,504,0,0,504,817.0,817.0,-44.1%
NE1C2E40K,[COW] 现金牛 | [NORMAL-MARGIN] 正常毛利,走量产品: 严控成本，考虑捆绑销售提升客单价。,2074,2545.69,895.93,35.2%,2.8%,0.0%,11904,0,10000,21904,172.0,317.0,0.4%
NE1C9E40K,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 采购过量: 总供应超过1年销量，暂停采购。,56,1162.04,485.42,41.8%,1.7%,0.0%,168,0,1000,1168,89.0,618.0,6.2%
5102SH571T15,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,8,204.44,112.75,55.1%,0.0%,0.0%,376,0,0,376,1410.0,1410.0,0.0%
5102SH571T20,[QUESTION] 潜力观察 | [HIGH-MARGIN] 高毛利 | [DECLINING] 销量下滑 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,流量不足: 优化Title/Specifics，检查Fitment覆盖度。 定价优势: 保护定价权，警惕跟卖压价。 需关注: 检查竞品动态、价格变化、Listing质量。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,4,98.18,58.74,59.8%,0.0%,0.0%,144,0,0,144,1080.0,1080.0,-57.4%
BE2B4E50K,[STAR] 明星产品 | [HIGH-MARGIN] 高毛利 | [OVER-ORDER] 过度备货,核心SKU: 优先保障库存，可适当涨价测试市场承受力。 定价优势: 保护定价权，警惕跟卖压价。 采购过量: 总供应超过1年销量，暂停采购。,340,466.09,256.92,55.1%,0.0%,0.0%,2300,0,2000,4300,203.0,379.0,-8.6%
6550H951E32,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [DECLINING] 销量下滑 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,需关注: 检查竞品动态、价格变化、Listing质量。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,8,162.75,46.87,28.8%,0.0%,0.0%,196,0,0,196,735.0,735.0,-92.7%
NU1C1E46C,[COW] 现金牛 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,走量产品: 严控成本，考虑捆绑销售提升客单价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,416,399.26,128.78,32.3%,0.0%,0.0%,9600,0,3000,12600,692.0,909.0,47.5%
BU1B9D28K,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [HIGH-RETURN] 高退货 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 适配风险: 检查Fitment数据是否准确，Listing描述是否清晰。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,7,188.93,94.83,50.2%,11.1%,0.0%,144,0,0,144,561.0,561.0,-14.4%
NE3C3B37K,[COW] 现金牛 | [NORMAL-MARGIN] 正常毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,走量产品: 严控成本，考虑捆绑销售提升客单价。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,1327,1320.18,257.88,19.5%,1.2%,0.0%,17384,0,0,17384,393.0,393.0,-14.4%
NU1P1H22Z,[COW] 现金牛 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [HIGH-RETURN] 高退货,走量产品: 严控成本，考虑捆绑销售提升客单价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。 适配风险: 检查Fitment数据是否准确，Listing描述是否清晰。,883,605.73,170.11,28.1%,10.3%,0.0%,1728,0,3000,4728,59.0,161.0,92.8%
S2E15E45K,[STAR] 明星产品 | [HIGH-MARGIN] 高毛利,核心SKU: 优先保障库存，可适当涨价测试市场承受力。 定价优势: 保护定价权，警惕跟卖压价。,394,773.27,401.99,52.0%,4.8%,0.0%,2280,0,0,2280,174.0,174.0,9.4%
NU1C9B36C,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [DECLINING] 销量下滑,定价优势: 保护定价权，警惕跟卖压价。 需关注: 检查竞品动态、价格变化、Listing质量。,91,1850.18,836.43,45.2%,2.0%,0.0%,1008,0,0,1008,331.0,331.0,-38.1%
NU1C8E51K,[COW] 现金牛 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升,走量产品: 严控成本，考虑捆绑销售提升客单价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。,2998,2766.81,960.15,34.7%,1.1%,0.0%,5376,0,9600,14976,54.0,150.0,30.4%
NU1C1B36K,[COW] 现金牛 | [NORMAL-MARGIN] 正常毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,走量产品: 严控成本，考虑捆绑销售提升客单价。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,1460,1506.62,532.0,35.3%,0.0%,0.0%,21664,0,0,21664,445.0,445.0,11.1%
NU1C9B36K,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,68,1084.19,445.55,41.1%,0.0%,0.0%,888,0,0,888,392.0,392.0,9.5%
NE1C2E45K,[COW] 现金牛 | [NORMAL-MARGIN] 正常毛利,走量产品: 严控成本，考虑捆绑销售提升客单价。,1468,1471.04,351.29,23.9%,1.6%,0.0%,7104,0,10000,17104,145.0,349.0,-7.0%
NU1C1H46C,[COW] 现金牛 | [NORMAL-MARGIN] 正常毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,走量产品: 严控成本，考虑捆绑销售提升客单价。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,546,542.81,82.39,15.2%,0.0%,0.0%,12960,0,0,12960,712.0,712.0,-5.5%
8180-8170E51,[QUESTION] 潜力观察 | [NORMAL-MARGIN] 正常毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,流量不足: 优化Title/Specifics，检查Fitment覆盖度。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,4,142.59,56.75,39.8%,0.0%,0.0%,124,0,0,124,930.0,930.0,0.0%
BU1B4A28K,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,116,196.57,81.09,41.3%,0.0%,0.0%,4960,0,0,4960,1283.0,1283.0,16.0%
BU1B9A28K,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,6,114.77,46.6,40.6%,0.0%,0.0%,432,0,0,432,2160.0,2160.0,20.0%
NE3C3A37K,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,248,249.48,76.79,30.8%,0.0%,0.0%,3500,0,0,3500,423.0,423.0,-1.3%
NU1P1B22Z,[COW] 现金牛 | [NORMAL-MARGIN] 正常毛利 | [OVER-ORDER] 过度备货,走量产品: 严控成本，考虑捆绑销售提升客单价。 采购过量: 总供应超过1年销量，暂停采购。,760,597.12,124.87,20.9%,0.0%,0.0%,4800,0,6000,10800,189.0,426.0,23.8%
5102SH571T12,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,6,89.86,45.34,50.5%,0.0%,0.0%,240,0,0,240,1200.0,1200.0,-25.0%
BE2B4E40K,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [WATCH-RETURN] 退货关注 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,284,389.42,202.39,52.0%,6.5%,0.0%,3960,0,0,3960,418.0,418.0,-29.9%
NE3C9A37C,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,11,214.68,90.64,42.2%,0.0%,0.0%,630,0,0,630,1718.0,1718.0,2.8%
5112SH666T20,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利,定价优势: 保护定价权，警惕跟卖压价。,86,1735.12,946.68,54.6%,0.0%,0.0%,276,0,500,776,96.0,271.0,-24.6%
NU1C9E46K,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,57,967.57,357.1,36.9%,3.3%,0.0%,960,0,0,960,502.0,502.0,59.0%
NE1C3B40K,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,164,241.69,94.53,39.1%,0.0%,0.0%,4380,0,0,4380,801.0,801.0,84.7%
5120SH741T30,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利,定价优势: 保护定价权，警惕跟卖压价。,20,516.38,257.06,49.8%,0.0%,0.0%,112,0,0,112,168.0,168.0,-9.1%
BU1B4D60K,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利,定价优势: 保护定价权，警惕跟卖压价。,150,239.65,120.47,50.3%,0.0%,0.0%,240,0,1000,1240,48.0,248.0,-11.8%
5120SH741T15,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [RISING] 销量飙升,定价优势: 保护定价权，警惕跟卖压价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。,32,534.19,252.54,47.3%,0.0%,0.0%,140,0,0,140,131.0,131.0,60.0%
BU1B4D45K,[STAR] 明星产品 | [HIGH-MARGIN] 高毛利,核心SKU: 优先保障库存，可适当涨价测试市场承受力。 定价优势: 保护定价权，警惕跟卖压价。,430,634.93,337.76,53.2%,0.0%,0.0%,1560,0,3000,4560,109.0,318.0,-28.9%
6550-6550B38,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [DECLINING] 销量下滑 | [STOCK-ALERT] 库存紧张,需关注: 检查竞品动态、价格变化、Listing质量。 补货提醒: 库存不足2周销量，考虑空运或加急采购。,12,233.3,68.67,29.4%,0.0%,0.0%,0,0,0,0,0.0,0.0,-62.5%
5500/5550-5450B32,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升,趋势向好: 加大库存储备，考虑Promoted Listings推广。,20,356.67,101.03,28.3%,0.0%,0.0%,60,0,0,60,90.0,90.0,194.1%
NU1P1K22K,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [DECLINING] 销量下滑 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,需关注: 检查竞品动态、价格变化、Listing质量。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,280,137.26,29.51,21.5%,0.0%,0.0%,4224,0,6000,10224,453.0,1095.0,-59.4%
5120H641E20,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [RISING] 销量飙升,定价优势: 保护定价权，警惕跟卖压价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。,50,992.77,435.15,43.8%,0.0%,0.0%,128,0,0,128,77.0,77.0,92.3%
5120SH741T25,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [DECLINING] 销量下滑,定价优势: 保护定价权，警惕跟卖压价。 需关注: 检查竞品动态、价格变化、Listing质量。,18,421.8,216.0,51.2%,0.0%,0.0%,36,0,0,36,60.0,60.0,-30.8%
BU1B4D55K,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利,定价优势: 保护定价权，警惕跟卖压价。,140,224.1,115.02,51.3%,0.0%,0.0%,1280,0,0,1280,274.0,274.0,-12.5%
